maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,mean_ego_speed,ego_stop_rate,mean_ego_stopped_time_s,mean_ego_delay_proxy_s,mean_traffic_vehicle_seconds,mean_traffic_speed,traffic_stop_rate,mean_traffic_delay_proxy_s,mean_system_delay_proxy_s,slower_action_rate,idle_action_rate,faster_action_rate,safety_shield,mean_safety_intervention_rate,mean_safety_emergency_brake_rate,mean_safety_progress_assist_rate,mean_safety_violation_rate,mean_safety_min_h,mean_safety_neighbor_rate,model_path,train_wall_time_s,initial_vehicle_count,spawn_probability,duration,reward_formulation
straight,native_intersection_ppo,5,0.4,0.6,0.0,29.90805780795669,6.640000000000001,5.066666666666666,8.952705059465988,1.0,0.0,0.5053158279745985,1.253453136300244,0.03288521866493334,9.054696478803073,0.0,0.0,0.012789285487511534,55.879999999999995,7.60584620379088,0.0,42.3837930150507,42.39658230053821,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,,0.0,notebooks\results\nativeIntersectionPPO12_05\models\straight_native_intersection_ppo_40000.zip,1.798750638961792,12,0.5,22,native_highway_env_intersection
