maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,mean_ego_speed,ego_stop_rate,mean_ego_stopped_time_s,mean_ego_delay_proxy_s,mean_traffic_vehicle_seconds,mean_traffic_speed,traffic_stop_rate,mean_traffic_delay_proxy_s,mean_system_delay_proxy_s,slower_action_rate,idle_action_rate,faster_action_rate,safety_shield,mean_safety_intervention_rate,mean_safety_emergency_brake_rate,mean_safety_progress_assist_rate,mean_safety_violation_rate,mean_safety_min_h,mean_safety_neighbor_rate,model_path,train_wall_time_s,initial_vehicle_count,spawn_probability,duration,reward_formulation
straight,native_intersection_ppo,100,0.51,0.49,0.0,33.18214815595569,7.1579999999999995,5.09795918367347,8.97710346115149,1.0,0.0,0.5160008632908538,1.3313483943210012,0.031439687928150314,9.06101122452641,0.0,0.0,0.006354299212294998,72.39999999999999,7.373026811917038,0.008846507745733815,63.39155999655034,63.39791429576263,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,,0.0,notebooks\results\nativeIntersectionPPO12_05\models\straight_native_intersection_ppo_40000.zip,1.7495782375335693,12,0.5,22,native_highway_env_intersection
