maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
straight,straight_creeping_suited_original_attention,120,0.9083333333333333,0.09166666666666666,0.0,202.93687104527652,14.556666666666665,2.7454545454545456,4.107774780915032,0.01562534978530419,0.8890362932407005,2.6750193118626626,9.018731715889945,0.12881075914312395,0.08880458606620364,0.8887450894443466,0.022450324489449815,notebooks\results\intersectionRouteAttentionCreeping\models\straight_ppo_attention_bc_creeping_calibrated_v2.zip
