maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
straight,straight_dense_creeping_reward_finetune_80k,120,0.75,0.25,0.0,131.150698730555,11.138333333333332,7.366666666666666,5.507211317128005,0.5980225705900456,0.37265020467438786,0.6745762595282844,1.9441273904224456,0.1708914659379783,0.18739885571536957,0.6235822261068563,0.18901891817777408,notebooks\results\intersectionRouteAttentionCreeping\models\straight_ppo_attention_bc_creeping_dense_finetune_80k.zip
