maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
left,left_light_bc_8,60,0.8666666666666667,0.13333333333333333,0.0,183.3195621666895,14.253333333333334,2.4499999999999997,3.9068519769638645,0.0,0.866304347826087,2.422892210337379,14.864347654492805,0.12387379036571278,0.0776125731093786,0.894748331593365,0.027639095297256434,notebooks\results\intersectionRouteAttentionCreeping\models\left_very_dense_clear_negotiating_attention_bc_light8.zip
