epoch,bc_loss,bc_action_accuracy,samples
1,0.07038241914576954,0.9718350585963991,36721
2,0.05690809494505326,0.9766416019863553,36721
3,0.05474688909533951,0.9777816335360209,36721
4,0.05539882824652725,0.976841002702713,36721
5,0.054014598226381674,0.9776768204238679,36721
6,0.05210110182977385,0.9799452440606223,36721
7,0.052177978576057486,0.9795089380608665,36721
8,0.05139908039321502,0.9808228131797578,36721
9,0.055432472791936666,0.9777802162700229,36721
10,0.05074362653411097,0.9802054266134897,36721
11,0.0492783235386014,0.9814203100072013,36721
12,0.046493556453949876,0.9831278787718879,36721
13,0.04581228022774061,0.983061123225424,36721
14,0.046677392803960376,0.9830574293931326,36721
15,0.04612277386089166,0.983423286014133,36721
16,0.04505961533221933,0.9837400002612008,36721
17,0.04557106664611234,0.9840193655755785,36721
18,0.040960660928653345,0.986944650610288,36721
19,0.04058640879682369,0.9866726746161779,36721
20,0.04129782091412279,0.986094206571579,36721
21,0.04066228732052776,0.9873874833186468,36721
22,0.04217163007706404,0.9855194340149561,36721
23,0.040453977779381804,0.9859901037481096,36721
24,0.04155691030124823,0.9851946218146218,36721
25,0.037670057008249894,0.9879138221343359,36721
26,0.03876249626692799,0.9866733832491769,36721
27,0.037422309888319835,0.988051735692554,36721
28,0.037587177111870713,0.9875766634941101,36721
29,0.03334142588492897,0.9912666065825356,36721
30,0.03607435208848781,0.9887020687262217,36721
31,0.03483893292852574,0.9886213971508874,36721
32,0.03273925112767352,0.9903076572550668,36721
33,0.035103717974076666,0.9888567311896218,36721
34,0.043853505255861416,0.9820970627996657,36721
35,0.03155482167171107,0.9908956388632456,36721
36,0.03165047269107567,0.9902666128344007,36721
37,0.03012554756262236,0.9917901125219133,36721
38,0.03376705846231845,0.9882731520467334,36721
39,0.03266322628284494,0.9892775499158435,36721
40,0.0335246113439401,0.9888611336549123,36721
41,0.035309961531311274,0.986943941977289,36721
42,0.02920149587508705,0.9914572023683124,36721
43,0.03564039415990313,0.9869944999615351,36721
44,0.0298248125343687,0.9902805305189557,36721
45,0.027964767016884353,0.991569404800733,36721
46,0.027931977425598435,0.9913876156012217,36721
47,0.02912824461236596,0.9907145582967334,36721
48,0.027009668553041086,0.9922153353691101,36721
49,0.027014840342518356,0.991211646132999,36721
50,0.02539765514019463,0.9933546582857767,36721
51,0.025783424731343985,0.9922336555189557,36721
52,0.02635975492497285,0.991713845067554,36721
53,0.024576141964644194,0.9936750680208206,36721
54,0.02639720319873757,0.9910679144991769,36721
55,0.027975989919569757,0.990117770102289,36721
56,0.024926963520960674,0.9927534659703573,36721
57,0.026136318325168557,0.9922336555189557,36721
58,0.02277462717352642,0.9943803631597095,36721
59,0.027549564321007993,0.9897746360964246,36721
60,0.025409398703939386,0.9914059357510673,36721
61,0.02418373494098584,0.9916463808880912,36721
62,0.024803277363793716,0.9915188451608022,36721
63,0.022810973796165653,0.9929433531231351,36721
64,0.025297566317021847,0.9904117617342207,36721
65,0.028135281418346696,0.9888567311896218,36721
66,0.024432882925288543,0.9918040302064683,36721
67,0.0240528489359551,0.9918128367927339,36721
68,0.02321929412169589,0.9921207461092207,36721
69,0.020940995801033244,0.9940687583552467,36721
70,0.022320665056920715,0.9920078350438012,36721
71,0.020680782643871173,0.9934909989436468,36721
72,0.022150096716359258,0.9925005204147763,36721
73,0.025189784821122885,0.9901998589436213,36721
74,0.025409453651971288,0.9902086638742023,36721
75,0.022394553292542696,0.9925554808643129,36721
76,0.03702256388755308,0.9842099613613553,36721
77,0.02239294906353785,0.9923913048373328,36721
78,0.01963449569625987,0.9943084965149561,36721
79,0.018649197907911405,0.9947740534941355,36721
80,0.019358133716094825,0.9929155194097095,36721
81,0.0186606810376462,0.9945702503124872,36721
82,0.02242059979794754,0.9918230589893129,36721
83,0.026834771580373246,0.9888200892342461,36721
84,0.0219138418065591,0.9921200374762217,36721
85,0.022859165703670845,0.9907423936658435,36721
86,0.022646961293907628,0.9916002253691355,36721
87,0.017709949519485235,0.9944037944078445,36721
88,0.019521346031170752,0.9934587611092461,36721
89,0.02082672720361087,0.992201417684555,36721
90,0.021353957631314795,0.9916955232620239,36721
91,0.01774610211658809,0.9943356232510673,36721
92,0.018720338250406914,0.9941457360982895,36721
93,0.01986259278944797,0.9925137294663323,36721
94,0.019774109021657042,0.992174999581443,36721
95,0.021513756856115326,0.9915686961677339,36721
96,0.01838548478877379,0.9941904760069318,36721
97,0.017822467928959265,0.9938978999853134,36721
98,0.016517693823617365,0.9947784576151106,36721
99,0.019667887335850134,0.9924917138285108,36721
100,0.015535717855931984,0.9953847593731351,36721
101,0.01992019873836802,0.9921383576260673,36721
102,0.024981857096362445,0.9900635166300668,36721
103,0.015475966191540161,0.9956692357858022,36721
104,0.01494735267220272,0.9954478194316229,36721
105,0.014470533467829227,0.995465432604154,36721
106,0.015069261089795165,0.9953796482748456,36721
107,0.017676698457863595,0.9932065225309796,36721
108,0.017331534427487187,0.9944844659831789,36721
109,0.01548618171364069,0.9949683447678884,36721
110,0.015466126147657633,0.9949639406469133,36721
