maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
left,ppo_attention_bc_creeping_calibrated_left,120,0.9083333333333333,0.09166666666666666,0.0,195.11301005623073,15.773333333333333,8.509090909090908,4.372298791976451,0.028814102564102564,0.971025641025641,1.0026395092879672,2.803128278401082,0.10705767211843212,0.07781021957330227,0.8968398046838819,0.025349975742815778,notebooks\results\intersectionRouteAttentionCreeping\models\left_ppo_attention_bc_creeping_calibrated.zip
