maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
left,ppo_attention_bc_creeping_calibrated_left_v2,150,0.9266666666666666,0.07333333333333333,0.0,200.03263524189026,15.968000000000002,8.527272727272727,4.279521848467744,0.009384615384615384,0.9904871794871796,0.9480817016503682,2.7003116655374977,0.13843774381525525,0.08953214115041194,0.8711986867311471,0.039269172118440956,notebooks\results\intersectionRouteAttentionCreeping\models\left_ppo_attention_bc_creeping_calibrated_v2.zip
