maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
straight,ppo_attention_bc_creeping_calibrated_straight,120,0.9,0.1,0.0,201.12163077848442,14.459999999999999,7.266666666666666,4.616715208548313,0.17628418785601374,0.7672497794371849,0.9962965677871997,2.5264215357408255,0.246989659362739,0.10265298593162576,0.8261006812825792,0.07124633278579513,notebooks\results\intersectionRouteAttentionCreeping\models\straight_ppo_attention_bc_creeping_calibrated.zip
