maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
left,left_creeping_suited_dense_bc_finetune_40k,120,0.9833333333333333,0.016666666666666666,0.0,165.26371561049666,12.631666666666666,2.1,6.150623595505196,0.7354169717129275,0.18959882879919643,2.0331855599540125,3.885665686805464,0.06388887710509757,0.03292163497225076,0.96551825444683,0.0015601105809192454,notebooks\results\intersectionRouteAttentionCreeping\models\left_very_dense_clear_negotiating_attention_bc_creeping_finetune_40k.zip
