maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
left,left_creeping_suited_original_attention,120,0.9416666666666667,0.058333333333333334,0.0,186.38083677144968,13.283333333333333,2.971428571428571,5.273981493910787,0.4009219001610306,0.5398309178743961,1.7591552841432532,5.713685607320697,0.09225961614571919,0.07813860637473122,0.9067287014073957,0.015132692217872985,notebooks\results\intersectionRouteAttentionCreeping\models\left_ppo_attention_bc_creeping_calibrated_v2.zip
