maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
straight,ppo_attention_bc_creeping_calibrated_straight_v2,150,0.94,0.06,0.0,213.7933181832676,15.97066666666667,9.88888888888889,4.23708806141375,0.013480538841471136,0.9801837523488003,1.0022592222339914,2.6816134962157405,0.2260146660823485,0.1158304060336575,0.8174677489380238,0.06670184502831883,notebooks\results\intersectionRouteAttentionCreeping\models\straight_ppo_attention_bc_creeping_calibrated_v2.zip
