maneuver,seed,forced_zero_steps,collided_after_forced_zero,arrived_after_forced_zero,ego_found,initial_ego_speed,ego_speed_after_step,ego_distance_from_center,vehicle_count_after_reset,min_ttc_seen,min_conflict_ttc_seen,initial_vehicle_count,spawn_probability,duration,negotiating_traffic,surrounding_vehicle_control,episode
straight,91025,1,False,False,True,10.0,0.0,46.06994538629472,3,12.121185382901242,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,25
straight,91026,1,False,False,True,10.0,0.0,41.16101848006139,5,6.352327114671975,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,26
straight,91027,1,False,False,True,10.0,0.0,48.57957134408312,4,13.722880118661191,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,27
straight,91028,1,False,False,True,10.0,0.0,44.984162915701745,4,10.767137045996563,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,28
straight,91029,1,False,False,True,10.0,0.0,42.0632214421234,5,10.617491522273808,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,29
straight,91030,1,False,False,True,10.0,0.0,44.036352200980026,6,4.237136893267453,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,30
straight,91031,1,False,False,True,10.0,0.0,37.53228876294397,5,7.665403059087407,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,31
straight,91032,1,False,False,True,10.0,0.0,52.519894309792576,6,13.264490728037607,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,32
straight,91033,1,False,False,True,10.0,0.0,49.74495748236249,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,33
straight,91034,1,False,False,True,10.0,0.0,51.58679189346844,5,19.322177366817073,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,34
straight,91035,1,False,False,True,10.0,0.0,49.50568714697951,5,13.396005125279776,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,35
straight,91036,1,False,False,True,10.0,0.0,47.665828582381145,3,5.850664972385063,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,36
straight,91037,1,False,False,True,10.0,0.0,51.80469854640763,7,9.049122684089673,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,37
straight,91038,1,False,False,True,10.0,0.0,42.476900085331884,6,8.718533429682765,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,38
straight,91039,1,False,False,True,10.0,0.0,53.32728583538073,4,15.047058459342907,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,39
straight,91040,1,False,False,True,10.0,0.0,54.352380453974675,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,40
straight,91041,1,False,False,True,10.0,0.0,42.36708902699246,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,41
straight,91042,1,False,False,True,10.0,0.0,48.14518375097688,6,3.911311539945587,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,42
straight,91043,1,False,False,True,10.0,0.0,50.975217004187286,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,43
straight,91044,1,False,False,True,10.0,0.0,44.08197314140968,7,6.97519870859028,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,44
straight,91045,1,False,False,True,10.0,0.0,53.199515679981495,4,37.52731062664906,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,45
straight,91046,1,False,False,True,10.0,0.0,41.68477134312816,4,13.08494442588827,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,46
straight,91047,1,False,False,True,10.0,0.0,53.379647951610295,3,3.1692786348200164,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,47
straight,91048,1,False,False,True,10.0,0.0,39.88743852880815,3,6.262452442124236,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,48
straight,91049,1,False,False,True,10.0,0.0,43.38284402435902,3,8.893549508113505,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,49
straight,91050,1,False,False,True,10.0,0.0,36.16291769119153,2,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,50
straight,91051,1,False,False,True,10.0,0.0,49.41666133352727,6,13.740547714282064,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,51
straight,91052,1,False,False,True,10.0,0.0,46.20014948711551,4,11.886400308182722,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,52
straight,91053,1,False,False,True,10.0,0.0,49.533800878162964,3,12.29811447247809,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,53
straight,91054,1,False,False,True,10.0,0.0,53.231826517999835,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,54
straight,91055,1,False,False,True,10.0,0.0,42.479990758752145,4,11.119538109823628,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,55
straight,91056,1,False,False,True,10.0,0.0,46.74237804445071,7,3.2520891785194026,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,56
straight,91057,1,False,False,True,10.0,0.0,50.515954092887696,4,7.3968394834743165,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,57
straight,91058,1,False,False,True,10.0,0.0,51.246650927372286,7,5.1263121947168875,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,58
straight,91059,1,False,False,True,10.0,0.0,46.73959899904522,4,11.91924421908683,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,59
straight,91060,1,False,False,True,10.0,0.0,46.09431835009067,1,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,60
straight,91061,1,False,False,True,10.0,0.0,41.16918458011366,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,61
straight,91062,1,False,False,True,10.0,0.0,41.6337598073255,6,4.139421313526176,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,62
straight,91063,1,False,False,True,10.0,0.0,55.30324773171844,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,63
straight,91064,1,False,False,True,10.0,0.0,46.851128683033934,5,10.893288117918544,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,64
straight,91065,1,False,False,True,10.0,0.0,48.543076815691116,4,12.044643994341694,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,65
straight,91066,1,False,False,True,10.0,0.0,42.142446081567556,4,11.03108409354788,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,66
straight,91067,1,False,False,True,10.0,0.0,51.35455892049395,4,18.39635202139223,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,67
straight,91068,1,False,False,True,10.0,0.0,54.42576058986571,6,28.276227382764873,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,68
straight,91069,1,False,False,True,10.0,0.0,45.11077206881966,5,11.835310643808286,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,69
straight,91070,1,False,False,True,10.0,0.0,42.41118523393902,4,11.623996864215648,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,70
straight,91071,1,False,False,True,10.0,0.0,48.443134524286144,2,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,71
straight,91072,1,False,False,True,10.0,0.0,48.67172107579547,5,8.713665102593238,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,72
straight,91073,1,False,False,True,10.0,0.0,44.05193474069688,4,5.403547099095148,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,73
straight,91074,1,False,False,True,10.0,0.0,47.64147644110417,2,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,74
straight,91075,1,False,False,True,10.0,0.0,46.16581559481739,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,75
straight,91076,1,False,False,True,10.0,0.0,46.489212068036444,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,76
straight,91077,1,False,False,True,10.0,0.0,52.49099618162168,5,5.888775100250188,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,77
straight,91078,1,False,False,True,10.0,0.0,44.817701827245244,5,10.72936523600108,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,78
straight,91079,1,False,False,True,10.0,0.0,39.512556553340296,4,5.2432288228681125,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,79
straight,91080,1,False,False,True,10.0,0.0,51.418885219121954,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,80
straight,91081,1,False,False,True,10.0,0.0,38.836840148189204,5,5.424449117711848,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,81
straight,91082,1,False,False,True,10.0,0.0,37.351061783907895,6,4.95066915722621,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,82
straight,91083,1,False,False,True,10.0,0.0,48.23578897593354,4,8.423869546571154,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,83
straight,91084,1,False,False,True,10.0,0.0,44.804204540320015,4,11.74642752002366,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,84
straight,91085,1,False,False,True,10.0,0.0,40.262948421402875,6,4.201472785705735,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,85
straight,91086,1,False,False,True,10.0,0.0,45.99235985740253,4,2.8116326456493246,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,86
straight,91087,1,False,False,True,10.0,0.0,46.241958399230235,6,10.31279167507615,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,87
straight,91088,1,False,False,True,10.0,0.0,42.0065147133834,5,9.438078399341961,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,88
straight,91089,1,False,False,True,10.0,0.0,46.56804720620953,5,11.139199071723521,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,89
straight,91090,1,False,False,True,10.0,0.0,41.747893109000195,3,3.2293864897563513,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,90
straight,91091,1,False,False,True,10.0,0.0,49.904474433135626,6,20.361747384740603,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,91
straight,91092,1,False,False,True,10.0,0.0,45.079010244361264,4,13.700468774589348,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,92
straight,91093,1,False,False,True,10.0,0.0,35.13349675228352,4,4.798076158290983,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,93
straight,91094,1,False,False,True,10.0,0.0,48.63781466636967,3,8.167883422847158,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,94
straight,91095,1,False,False,True,10.0,0.0,43.861009330605064,3,11.536886500656255,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,95
straight,91096,1,False,False,True,10.0,0.0,46.13731912413627,4,10.271622475275775,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,96
straight,91097,1,False,False,True,10.0,0.0,43.515098020499615,4,10.432708851123063,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,97
straight,91098,1,False,False,True,10.0,0.0,47.50376991366625,4,6.564617056444437,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,98
straight,91099,1,False,False,True,10.0,0.0,44.89696184413713,3,10.748786152559479,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,99
left,101000,1,True,False,True,10.0,0.0,42.811872653640066,3,0.6070037609177472,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,0
left,101001,1,False,False,True,10.0,0.0,55.89259667911074,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,1
left,101002,1,False,False,True,10.0,0.0,46.722328231052494,4,7.236097013017473,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,2
left,101003,1,False,False,True,10.0,0.0,42.98684908386448,3,9.827922192640296,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,3
left,101004,1,False,False,True,10.0,0.0,41.2158280745468,4,5.918889966201758,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,4
left,101005,1,False,False,True,10.0,0.0,47.05289816220801,2,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,5
left,101006,1,False,False,True,10.0,0.0,46.23412485936108,5,3.372769307249766,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,6
left,101007,1,False,False,True,10.0,0.0,44.91763451160808,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,7
left,101008,1,False,False,True,10.0,0.0,48.174942775562165,6,2.9984720815310504,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,8
left,101009,1,False,False,True,10.0,0.0,45.220590706726576,5,9.164753931032367,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,9
left,101010,1,False,False,True,10.0,0.0,44.27159892416027,4,10.604563152119251,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,10
left,101011,1,False,False,True,10.0,0.0,53.53603913609265,5,13.644170801035687,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,11
left,101012,1,False,False,True,10.0,0.0,50.48770135952053,6,14.799232935659825,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,12
left,101013,1,False,False,True,10.0,0.0,43.39475936666731,5,9.262271342926251,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,13
left,101014,1,False,False,True,10.0,0.0,35.466858251778866,6,11.785531180822778,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,14
left,101015,1,False,False,True,10.0,0.0,47.77201084580588,3,16.580324829226758,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,15
left,101016,1,False,False,True,10.0,0.0,37.2890984015709,3,9.839922981279816,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,16
left,101017,1,False,False,True,10.0,0.0,41.89602394202812,6,7.695310604551105,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,17
left,101018,1,False,False,True,10.0,0.0,50.041753764475075,6,9.835632453441805,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,18
left,101019,1,False,False,True,10.0,0.0,37.50353599717936,3,9.884493596469033,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,19
left,101020,1,False,False,True,10.0,0.0,49.63343715979045,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,20
left,101021,1,False,False,True,10.0,0.0,56.61195067663235,5,18.05358568154635,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,21
left,101022,1,False,False,True,10.0,0.0,47.18278589956875,4,11.151381652598715,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,22
left,101023,1,False,False,True,10.0,0.0,51.67762226101495,7,13.76924488931903,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,23
left,101024,1,False,False,True,10.0,0.0,40.12618998261685,3,10.073392146959508,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,24
left,101025,1,False,False,True,10.0,0.0,48.38527180080415,7,15.361328922505342,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,25
left,101026,1,False,False,True,10.0,0.0,42.83705827124997,6,10.284051110188132,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,26
left,101027,1,False,False,True,10.0,0.0,35.5038195932582,5,8.759244734456624,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,27
left,101028,1,False,False,True,10.0,0.0,54.08487115092999,4,13.779589664200556,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,28
left,101029,1,False,False,True,10.0,0.0,53.157779193056705,4,16.117869298916283,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,29
left,101030,1,False,False,True,10.0,0.0,40.847963125204004,5,4.897295507855025,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,30
left,101031,1,False,False,True,10.0,0.0,40.44789434256641,7,3.3770456229491055,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,31
left,101032,1,False,False,True,10.0,0.0,54.44083952986056,5,17.819456924612943,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,32
left,101033,1,False,False,True,10.0,0.0,45.72353156179058,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,33
left,101034,1,False,False,True,10.0,0.0,43.181805014305674,5,3.8530455001687205,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,34
left,101035,1,False,False,True,10.0,0.0,49.188672375970484,4,13.019245035580207,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,35
left,101036,1,False,False,True,10.0,0.0,43.369783029217544,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,36
left,101037,1,False,False,True,10.0,0.0,43.3490750664934,5,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,37
left,101038,1,False,False,True,10.0,0.0,40.14341353377026,4,8.697149249175189,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,38
left,101039,1,False,False,True,10.0,0.0,40.36609066002266,6,11.37441913643626,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,39
left,101040,1,False,False,True,10.0,0.0,41.39095157102371,4,5.623734810674072,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,40
left,101041,1,False,False,True,10.0,0.0,32.83202879618208,5,5.25065398965915,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,41
left,101042,1,False,False,True,10.0,0.0,59.215278815165156,4,4.007885838600951,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,42
left,101043,1,False,False,True,10.0,0.0,43.73063872209114,5,4.14561364132746,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,43
left,101044,1,False,False,True,10.0,0.0,45.42356379782034,3,10.882992144301713,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,44
left,101045,1,False,False,True,10.0,0.0,52.37566925860713,4,14.752484732972354,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,45
left,101046,1,False,False,True,10.0,0.0,46.08239309727837,2,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,46
left,101047,1,False,False,True,10.0,0.0,42.952894192773364,7,11.80127006321939,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,47
left,101048,1,False,False,True,10.0,0.0,48.81604337511643,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,48
left,101049,1,False,False,True,10.0,0.0,45.79163436809949,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,49
left,101050,1,False,False,True,10.0,0.0,46.46635292885551,5,6.181876044902015,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,50
left,101051,1,False,False,True,10.0,0.0,45.33882127387126,6,2.7719171992920884,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,51
left,101052,1,False,False,True,10.0,0.0,45.9545988259623,7,3.386202218076572,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,52
left,101053,1,False,False,True,10.0,0.0,45.14262485930435,5,5.739612212706612,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,53
left,101054,1,False,False,True,10.0,0.0,38.08225482026466,3,0.9371908643253959,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,54
left,101055,1,False,False,True,10.0,0.0,46.293645425006275,6,3.2370124073321316,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,55
left,101056,1,False,False,True,10.0,0.0,46.64021018535456,5,11.882040843585154,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,56
left,101057,1,True,False,True,10.0,0.0,42.96302716887749,5,0.60895662147507,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,57
left,101058,1,False,False,True,10.0,0.0,39.65645607010238,7,6.679096326136606,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,58
left,101059,1,False,False,True,10.0,0.0,49.83865257037948,5,7.0762026420260575,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,59
left,101060,1,False,False,True,10.0,0.0,43.86176691852356,4,18.662329036701863,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,60
left,101061,1,False,False,True,10.0,0.0,50.23718711673045,4,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,61
left,101062,1,False,False,True,10.0,0.0,56.850522584358835,6,3.3422567332814794,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,62
left,101063,1,False,False,True,10.0,0.0,41.9397845078667,5,10.085640621157843,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,63
left,101064,1,False,False,True,10.0,0.0,48.24575570283136,5,3.232183552735268,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,64
left,101065,1,False,False,True,10.0,0.0,53.3692266647012,7,8.060440200531739,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,65
left,101066,1,False,False,True,10.0,0.0,38.84379112436033,7,7.057671041106979,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,66
left,101067,1,False,False,True,10.0,0.0,48.44425576429509,4,10.859752323404697,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,67
left,101068,1,False,False,True,10.0,0.0,44.39177314998767,4,8.198703073049089,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,68
left,101069,1,False,False,True,10.0,0.0,49.9252079450779,3,19.05265162114691,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,69
left,101070,1,False,False,True,10.0,0.0,38.51571761307224,3,9.90460434598392,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,70
left,101071,1,False,False,True,10.0,0.0,45.966262338650964,4,7.003034871102194,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,71
left,101072,1,False,False,True,10.0,0.0,49.508398299552745,3,inf,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,72
left,101073,1,False,False,True,10.0,0.0,43.528211489731724,4,14.200066869222931,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,73
left,101074,1,False,False,True,10.0,0.0,45.34646697865936,5,6.083921081413486,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,74
left,101075,1,False,False,True,10.0,0.0,50.59844664429704,7,11.658152030687733,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,75
left,101076,1,False,False,True,10.0,0.0,46.084638071479326,5,4.831586282765892,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,76
left,101077,1,False,False,True,10.0,0.0,44.5932556273081,5,11.685257136198436,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,77
left,101078,1,False,False,True,10.0,0.0,49.41665455810607,4,13.08861745105144,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,78
left,101079,1,False,False,True,10.0,0.0,50.415087484219015,4,15.12160430386584,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,79
left,101080,1,False,False,True,10.0,0.0,50.33418455550153,6,11.64709715402326,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,80
left,101081,1,False,False,True,10.0,0.0,45.26616559348429,3,10.831713283410304,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,81
left,101082,1,False,False,True,10.0,0.0,43.3272338179061,4,10.392033596765977,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,82
left,101083,1,False,False,True,10.0,0.0,38.0270271931544,2,8.871446830736632,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,83
left,101084,1,False,False,True,10.0,0.0,42.74999181822562,6,7.323457021128017,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,84
left,101085,1,False,False,True,10.0,0.0,49.910277911509084,7,13.23627363455722,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,85
left,101086,1,False,False,True,10.0,0.0,47.651375243013405,5,3.4155521045481927,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,86
left,101087,1,False,False,True,10.0,0.0,44.58630301185735,4,11.686103709936425,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,87
left,101088,1,False,False,True,10.0,0.0,41.10772367486123,4,3.312854932348739,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,88
left,101089,1,False,False,True,10.0,0.0,43.29199879411891,4,4.003434117423916,inf,6,0.35,22,False,unmodified_highway_env_IDMVehicle,89
