maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
straight,straight_very_dense_creeping_reward_attention_bc,120,0.8083333333333333,0.19166666666666668,0.0,171.52831425200904,13.558333333333334,2.7217391304347824,3.6904136562116077,0.0003333333333333333,0.8288333333333334,2.168439468628817,12.904877382594874,0.19112254485587263,0.10990773337426131,0.8541878611252685,0.03590440550047029,notebooks\results\intersectionRouteAttentionCreeping\models\straight_very_dense_negotiating_attention_bc_creeping.zip
