maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,slower_action_rate,idle_action_rate,faster_action_rate,model_path
straight,straight_very_dense_creeping_suited_reward_attention_bc,120,0.8833333333333333,0.11666666666666667,0.0,189.27649029823877,14.571666666666665,2.1714285714285713,3.887934218503282,0.00016666666666666666,0.8831666666666667,2.705504835570621,13.902877806836152,0.18473135543056554,0.10293488757480058,0.8644752835607493,0.03258982886445027,notebooks\results\intersectionRouteAttentionCreeping\models\straight_very_dense_clear_negotiating_attention_bc_creeping.zip
