agent,episodes,success_rate,collision_rate,average_collisions,mean_time_to_collision_s,median_time_to_collision_s,mean_survival_time_s,mean_return,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_abs_throttle,mean_abs_delta_throttle,mean_min_ttc
PPO_standard_fast_dense,80,0.5375,0.4625,0.4625,4.864864864864863,4.8,6.355000000000001,38.48252347752203,10.39735807756455,0.9875,0.0,0.38531925219115226,0.0291992672196006,0.4889953952472903
PPO_creeping_learned_dense,80,0.6625,0.3375,0.3375,8.096296296296297,7.8,12.427499999999998,50.40102025922713,3.7645448765686753,0.22959641407075537,0.6662653677905294,0.34500204902058024,0.1014024350283151,0.6538347011347353
scripted_non_creeping_fast_dense,80,0.5375,0.4625,0.4625,4.816216216216216,5.0,6.5175,38.127304413722506,10.031217619023924,0.9875,0.0,0.3499999940395355,0.01574381192950759,0.4949898320508852
traffic_aware_teacher_dense,80,0.6625,0.325,0.325,10.238461538461538,10.0,14.125,62.07932946183782,2.960897259080806,0.1406236659694556,0.7331601712004087,0.4228944132937382,0.1373469848713838,0.6931020535976465
