maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,mean_ego_speed,ego_stop_rate,mean_ego_stopped_time_s,mean_ego_delay_proxy_s,mean_traffic_vehicle_seconds,mean_traffic_speed,traffic_stop_rate,mean_traffic_delay_proxy_s,mean_system_delay_proxy_s,slower_action_rate,idle_action_rate,faster_action_rate,safety_shield,mean_safety_intervention_rate,mean_safety_emergency_brake_rate,mean_safety_progress_assist_rate,mean_safety_violation_rate,mean_safety_min_h,mean_safety_neighbor_rate,model_path,train_wall_time_s,initial_vehicle_count,spawn_probability,duration,reward_formulation
straight,native_intersection_ppo,100,0.44,0.56,0.0,31.346598600215597,6.851999999999999,5.0249999999999995,8.875071305734657,0.99,0.0,0.5069441715589389,1.1659135949805,0.04210764183832855,9.058041350729743,0.0,0.0,0.005717547431039357,71.30199999999999,7.367283526604114,0.005104055331197468,62.792417054542604,62.79813460197364,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,,0.0,notebooks\results\nativeIntersectionPPO12_05_chunked\models\straight_native_intersection_ppo_2048.zip,1.6911888122558594,12,0.5,22,native_highway_env_intersection
