maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,mean_ego_speed,ego_stop_rate,mean_ego_stopped_time_s,mean_ego_delay_proxy_s,mean_traffic_vehicle_seconds,mean_traffic_speed,traffic_stop_rate,mean_traffic_delay_proxy_s,mean_system_delay_proxy_s,slower_action_rate,idle_action_rate,faster_action_rate,safety_shield,mean_safety_intervention_rate,mean_safety_emergency_brake_rate,mean_safety_progress_assist_rate,mean_safety_violation_rate,mean_safety_min_h,mean_safety_neighbor_rate,model_path,train_wall_time_s,initial_vehicle_count,spawn_probability,duration,reward_formulation
left,native_intersection_ppo,100,0.44,0.56,0.0,29.89533878230101,6.584,4.875,8.797197871467912,0.98,0.0,0.5154158053552275,1.4129327988432365,0.045570819134502914,9.06476017430745,0.0,0.0,0.005106271506651563,65.21,7.328249766475895,0.003589129912709448,57.28491812264604,57.29002439415269,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,,0.0,notebooks\results\nativeIntersectionPPO12_05_chunked\models\left_native_intersection_ppo_2048.zip,0.0,12,0.5,22,native_highway_env_intersection
