maneuver,agent,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_survival_time_s,mean_time_to_collision_s,mean_creep_zone_speed,high_speed_zone_rate,creep_speed_rate,mean_min_ttc,mean_min_conflict_ttc,mean_action_change_rate,mean_ego_speed,ego_stop_rate,mean_ego_stopped_time_s,mean_ego_delay_proxy_s,mean_traffic_vehicle_seconds,mean_traffic_speed,traffic_stop_rate,mean_traffic_delay_proxy_s,mean_system_delay_proxy_s,slower_action_rate,idle_action_rate,faster_action_rate,safety_shield,mean_safety_intervention_rate,mean_safety_emergency_brake_rate,mean_safety_progress_assist_rate,mean_safety_violation_rate,mean_safety_min_h,mean_safety_neighbor_rate,model_path,train_wall_time_s,initial_vehicle_count,spawn_probability,duration,reward_formulation
straight,native_intersection_ppo,2,0.0,1.0,0.0,20.920066965703054,5.3,5.3,8.898073183175317,1.0,0.0,0.5475660092418047,0.9904246184350597,0.03807471264367816,9.045657463606904,0.0,0.0,0.031973213718778835,35.6,7.502011443970355,0.0,25.44331603933511,25.47528925305389,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,,0.0,notebooks\results\nativeIntersectionPPO12_05_smoke\models\straight_native_intersection_ppo_128.zip,3.4766793251037598,12,0.5,22,native_highway_env_intersection
